raw_url,reason,source_legacy_product_id,source_file
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-4.pdf?v=1691094993,external_domain:cdn.shopify.com,322644,output_322644.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-4.pdf?v=1691094993,external_domain:cdn.shopify.com,322647,output_322647.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1141-4.pdf?v=1691094993,external_domain:cdn.shopify.com,322657,output_322657.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1156.pdf?v=1704262261,external_domain:cdn.shopify.com,314151,output_314151.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1157.pdf?v=1704262261,external_domain:cdn.shopify.com,314185,output_314185.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1158.pdf?v=1704262261,external_domain:cdn.shopify.com,1059154,output_1059154.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1158.pdf?v=1704262261,external_domain:cdn.shopify.com,314325,output_314325.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1159.pdf?v=1704262261,external_domain:cdn.shopify.com,314334,output_314334.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1160.pdf?v=1704262261,external_domain:cdn.shopify.com,1059662,output_1059662.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1160.pdf?v=1704262261,external_domain:cdn.shopify.com,314316,output_314316.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1165.pdf?v=1704262430,external_domain:cdn.shopify.com,1129120,output_1129120.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/116series_install.pdf?v=1704262176,external_domain:cdn.shopify.com,19531,output_19531.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/12-inch-barn-door-pulls-specifications.gif?v=1704354712,external_domain:cdn.shopify.com,1134414,output_1134414.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/12BB32D.pdf?v=1691095270,external_domain:cdn.shopify.com,222104,output_222104.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/12SB.pdf?v=1691095268,external_domain:cdn.shopify.com,204768,output_204768.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/12SBCS.pdf?v=1691095270,external_domain:cdn.shopify.com,6476,output_6476.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/12SBM.pdf?v=1691095270,external_domain:cdn.shopify.com,940638,output_940638.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/12SSB32D.pdf?v=1691095270,external_domain:cdn.shopify.com,221782,output_221782.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/13T_cutsheet.pdf?v=1704262399,external_domain:cdn.shopify.com,992122,output_992122.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/14.pdf?v=1704262236,external_domain:cdn.shopify.com,216957,output_216957.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/14.pdf?v=1704262236,external_domain:cdn.shopify.com,491626,output_491626.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1401.pdf?v=1704262330,external_domain:cdn.shopify.com,798537,output_798537.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1406.pdf?v=1704262303,external_domain:cdn.shopify.com,486009,output_486009.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1407.pdf?v=1704262299,external_domain:cdn.shopify.com,428553,output_428553.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1410-626.pdf?v=1704262330,external_domain:cdn.shopify.com,798727,output_798727.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1448.pdf?v=1704262330,external_domain:cdn.shopify.com,798828,output_798828.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1449.pdf?v=1704262330,external_domain:cdn.shopify.com,798856,output_798856.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1453.pdf?v=1704262351,external_domain:cdn.shopify.com,889116,output_889116.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1455.pdf?v=1704262303,external_domain:cdn.shopify.com,1185510,output_1185510.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1455.pdf?v=1704262303,external_domain:cdn.shopify.com,478253,output_478253.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1457-628.pdf?v=1704262301,external_domain:cdn.shopify.com,455455,output_455455.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1460.pdf?v=1704262192,external_domain:cdn.shopify.com,404589,output_404589.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1460.pdf?v=1704262192,external_domain:cdn.shopify.com,71765,output_71765.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1461_closer_dimensions-2.gif?v=1704354744,external_domain:cdn.shopify.com,405906,output_405906.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1461_closer_dimensions-2.gif?v=1704354744,external_domain:cdn.shopify.com,72060,output_72060.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1461_closer_dimensions.gif?v=1704354606,external_domain:cdn.shopify.com,15345,output_15345.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1461_closer_dimensions.gif?v=1704354606,external_domain:cdn.shopify.com,404589,output_404589.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1462.pdf?v=1704262268,external_domain:cdn.shopify.com,334408,output_334408.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1463.pdf?v=1704262267,external_domain:cdn.shopify.com,334221,output_334221.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1480-626.pdf?v=1704262238,external_domain:cdn.shopify.com,217096,output_217096.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1486.pdf?v=1704262275,external_domain:cdn.shopify.com,349107,output_349107.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1487.pdf?v=1704262275,external_domain:cdn.shopify.com,349175,output_349175.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/1488.pdf?v=1704262275,external_domain:cdn.shopify.com,349188,output_349188.json
https://cdn.shopify.com/s/files/1/0766/1489/3857/files/15.pdf?v=1704262238,external_domain:cdn.shopify.com,216939,output_216939.json
